Timestamp, Bytes Received
2025-12-15 11:43:30.849697, 0
2025-12-15 11:43:37.199113, 10240
2025-12-15 11:43:42.231522, 25536
2025-12-15 11:43:47.266810, 40832
2025-12-15 11:43:52.311199, 48512
2025-12-15 11:43:57.350571, 56192
2025-12-15 11:44:02.391000, 64000
2025-12-15 11:44:07.436659, 72320
2025-12-15 11:44:12.483036, 80768
2025-12-15 11:44:17.528676, 88960
2025-12-15 11:44:22.571647, 96960
