Timestamp, Bytes Received
2025-12-15 11:09:58.216538, 2543552
2025-12-15 11:10:03.248509, 2557312
2025-12-15 11:10:08.280261, 2570944
2025-12-15 11:10:13.312239, 2584512
2025-12-15 11:10:18.344102, 2598080
2025-12-15 11:10:23.375902, 2611520
2025-12-15 11:10:28.407751, 2625280
2025-12-15 11:10:33.439639, 2638912
2025-12-15 11:10:38.474108, 2652608
2025-12-15 11:10:43.506059, 2666240
2025-12-15 11:10:48.537921, 2679744
2025-12-15 11:10:53.570227, 2693376
2025-12-15 11:10:58.602176, 2707008
2025-12-15 11:11:03.634144, 2720640
2025-12-15 11:11:08.665834, 2734336
2025-12-15 11:11:13.698088, 2747712
2025-12-15 11:11:18.730273, 2761536
2025-12-15 11:11:23.762334, 2775232
2025-12-15 11:11:28.794323, 2788800
2025-12-15 11:11:33.826492, 2802496
2025-12-15 11:11:38.858404, 2816064
2025-12-15 11:11:43.890222, 2829760
2025-12-15 11:11:48.922620, 2843328
2025-12-15 11:11:53.954439, 2856896
2025-12-15 11:11:58.986542, 2870592
2025-12-15 11:12:04.018650, 2884288
2025-12-15 11:12:09.050706, 2897920
2025-12-15 11:12:14.082753, 2911360
2025-12-15 11:12:19.114467, 2923456
2025-12-15 11:12:24.145789, 2933824
2025-12-15 11:12:29.177873, 2947584
2025-12-15 11:12:34.209776, 2961280
2025-12-15 11:12:39.242003, 2975040
2025-12-15 11:12:44.273911, 2988672
2025-12-15 11:12:49.305663, 3000448
2025-12-15 11:12:54.337025, 3011008
2025-12-15 11:12:59.369019, 3024640
2025-12-15 11:13:04.401267, 3039168
2025-12-15 11:13:09.433233, 3052736
2025-12-15 11:13:14.465436, 3066368
2025-12-15 11:13:19.497584, 3080192
2025-12-15 11:13:24.526883, 3093760
2025-12-15 11:13:29.558996, 3107520
2025-12-15 11:13:34.590941, 3121280
2025-12-15 11:13:39.622987, 3134912
2025-12-15 11:13:44.655079, 3148672
2025-12-15 11:13:49.687073, 3162176
2025-12-15 11:13:54.719839, 3175808
2025-12-15 11:13:59.751013, 3189440
2025-12-15 11:14:04.783123, 3203008
2025-12-15 11:14:09.815073, 3216640
2025-12-15 11:14:14.846869, 3230272
2025-12-15 11:14:19.879152, 3243904
2025-12-15 11:14:24.911255, 3257664
2025-12-15 11:14:29.943319, 3271424
2025-12-15 11:14:34.975319, 3284992
2025-12-15 11:14:40.007455, 3298752
2025-12-15 11:14:45.039265, 3312384
2025-12-15 11:14:50.071434, 3326016
2025-12-15 11:14:55.103527, 3340032
2025-12-15 11:15:00.135561, 3353664
2025-12-15 11:15:05.167569, 3367296
2025-12-15 11:15:10.199734, 3380992
2025-12-15 11:15:15.231701, 3394624
2025-12-15 11:15:20.263790, 3408320
2025-12-15 11:15:25.295769, 3422016
2025-12-15 11:15:30.327765, 3435584
2025-12-15 11:15:35.359781, 3449216
2025-12-15 11:15:40.391877, 3462912
2025-12-15 11:15:45.423988, 3476608
2025-12-15 11:15:50.456025, 3490304
2025-12-15 11:15:55.490338, 3503808
2025-12-15 11:16:00.522657, 3517632
2025-12-15 11:16:05.554654, 3531072
2025-12-15 11:16:10.586645, 3544768
2025-12-15 11:16:15.618719, 3558464
2025-12-15 11:16:20.650786, 3572032
2025-12-15 11:16:25.682635, 3585600
2025-12-15 11:16:30.714585, 3599296
2025-12-15 11:16:35.746581, 3612864
2025-12-15 11:16:40.778911, 3626432
2025-12-15 11:16:45.811017, 3640256
2025-12-15 11:16:50.843142, 3653952
2025-12-15 11:16:55.874841, 3667136
2025-12-15 11:17:00.907098, 3680896
2025-12-15 11:17:05.939113, 3694464
2025-12-15 11:17:10.971260, 3708032
2025-12-15 11:17:16.003242, 3721664
2025-12-15 11:17:21.035370, 3735424
2025-12-15 11:17:26.067452, 3749056
2025-12-15 11:17:31.099434, 3762560
2025-12-15 11:17:36.131556, 3776320
2025-12-15 11:17:41.163510, 3789952
2025-12-15 11:17:46.195589, 3803456
2025-12-15 11:17:51.227537, 3817088
2025-12-15 11:17:56.259530, 3830720
2025-12-15 11:18:01.291626, 3844480
2025-12-15 11:18:06.323705, 3857984
2025-12-15 11:18:11.355703, 3871488
2025-12-15 11:18:16.387723, 3884992
2025-12-15 11:18:21.419684, 3898624
2025-12-15 11:18:26.451876, 3912448
2025-12-15 11:18:31.483883, 3926208
2025-12-15 11:18:36.515883, 3939776
2025-12-15 11:18:41.547941, 3953408
2025-12-15 11:18:46.577341, 3967104
2025-12-15 11:18:51.609445, 3980736
2025-12-15 11:18:56.641437, 3994368
2025-12-15 11:19:01.673417, 4008000
2025-12-15 11:19:06.705513, 4021760
2025-12-15 11:19:11.737554, 4035328
2025-12-15 11:19:16.769494, 4048832
2025-12-15 11:19:21.801565, 4062592
2025-12-15 11:19:26.833554, 4076288
2025-12-15 11:19:31.865704, 4089856
2025-12-15 11:19:36.897598, 4103360
2025-12-15 11:19:41.929742, 4116992
2025-12-15 11:19:46.961776, 4130688
2025-12-15 11:19:51.993847, 4144192
2025-12-15 11:19:57.025842, 4157760
2025-12-15 11:20:02.057963, 4171520
2025-12-15 11:20:07.089658, 4185280
2025-12-15 11:20:12.122013, 4198784
2025-12-15 11:20:17.154145, 4212864
2025-12-15 11:20:22.186157, 4226432
2025-12-15 11:20:27.218177, 4240128
2025-12-15 11:20:32.250303, 4253760
2025-12-15 11:20:37.282224, 4267328
2025-12-15 11:20:42.314340, 4280960
2025-12-15 11:20:47.346395, 4294592
2025-12-15 11:20:52.378399, 4308224
2025-12-15 11:20:57.410446, 4321728
2025-12-15 11:21:02.442431, 4335488
2025-12-15 11:21:07.474583, 4349120
2025-12-15 11:21:12.506635, 4362816
2025-12-15 11:21:17.541197, 4376256
2025-12-15 11:21:22.573099, 4389824
2025-12-15 11:21:27.605106, 4403584
2025-12-15 11:21:32.637401, 4417088
2025-12-15 11:21:37.669362, 4430720
2025-12-15 11:21:42.701472, 4444352
2025-12-15 11:21:47.733444, 4457856
2025-12-15 11:21:52.765559, 4471680
2025-12-15 11:21:57.797251, 4485248
2025-12-15 11:22:02.829651, 4499200
2025-12-15 11:22:07.861637, 4512960
2025-12-15 11:22:12.893993, 4526656
2025-12-15 11:22:17.925838, 4540160
2025-12-15 11:22:22.958016, 4553920
2025-12-15 11:22:27.990148, 4567552
2025-12-15 11:22:33.022202, 4581184
2025-12-15 11:22:38.054088, 4594816
2025-12-15 11:23:55.812381, 4608384
2025-12-15 11:24:00.849017, 4623680
2025-12-15 11:24:05.881899, 4638912
2025-12-15 11:24:10.916318, 4654144
2025-12-15 11:24:15.947553, 4669184
2025-12-15 11:24:20.980318, 4684544
2025-12-15 11:24:26.011490, 4699840
2025-12-15 11:24:31.044025, 4715072
2025-12-15 11:24:36.075836, 4730240
2025-12-15 11:24:41.108524, 4745600
2025-12-15 11:24:46.137975, 4760832
2025-12-15 11:24:51.170184, 4776064
2025-12-15 11:24:56.201923, 4791296
2025-12-15 11:25:01.688102, 4806592
2025-12-15 11:25:06.720055, 4821888
2025-12-15 11:25:11.752091, 4837248
2025-12-15 11:25:16.785856, 4852288
2025-12-15 11:25:21.817599, 4867648
2025-12-15 11:25:26.849679, 4882944
2025-12-15 11:25:31.882886, 4898240
2025-12-15 11:25:36.915526, 4913472
2025-12-15 11:25:41.947873, 4928512
2025-12-15 11:25:46.980513, 4943744
2025-12-15 11:25:52.013340, 4958976
2025-12-15 11:25:57.045814, 4974336
2025-12-15 11:26:02.077582, 4989504
2025-12-15 11:26:07.108217, 5004672
2025-12-15 11:26:12.140432, 5019840
2025-12-15 11:26:17.172770, 5035136
2025-12-15 11:26:22.204855, 5050304
2025-12-15 11:26:27.237197, 5065600
2025-12-15 11:26:32.269461, 5080896
2025-12-15 11:26:37.300770, 5096064
2025-12-15 11:26:42.332735, 5111104
2025-12-15 11:26:47.365508, 5126336
2025-12-15 11:26:52.399775, 5141632
2025-12-15 11:26:57.432394, 5156928
2025-12-15 11:27:02.464554, 5172160
2025-12-15 11:27:07.496854, 5187392
2025-12-15 11:27:12.528627, 5202560
2025-12-15 11:27:17.560976, 5217856
2025-12-15 11:27:22.593065, 5233024
2025-12-15 11:27:27.625537, 5248384
2025-12-15 11:27:32.657438, 5263616
2025-12-15 11:27:37.689626, 5278784
2025-12-15 11:27:42.721582, 5293888
2025-12-15 11:27:47.754273, 5309248
2025-12-15 11:27:52.783427, 5324480
2025-12-15 11:27:57.816502, 5339840
2025-12-15 11:28:02.847657, 5355072
2025-12-15 11:28:07.880030, 5370240
2025-12-15 11:28:12.912395, 5385472
2025-12-15 11:28:17.944667, 5400832
2025-12-15 11:28:22.977425, 5416064
2025-12-15 11:28:28.009295, 5431424
2025-12-15 11:28:33.041929, 5446656
2025-12-15 11:28:38.073879, 5461824
2025-12-15 11:28:43.107833, 5476864
2025-12-15 11:28:48.140101, 5492096
2025-12-15 11:28:53.172323, 5507392
2025-12-15 11:28:58.204459, 5522688
2025-12-15 11:29:03.236426, 5537856
2025-12-15 11:29:08.268593, 5553024
2025-12-15 11:29:13.301318, 5568256
2025-12-15 11:29:18.333441, 5583616
2025-12-15 11:29:23.364875, 5598784
2025-12-15 11:29:28.398075, 5614080
2025-12-15 11:29:33.429849, 5629312
2025-12-15 11:29:38.459183, 5644480
2025-12-15 11:29:43.492101, 5659648
2025-12-15 11:29:48.524192, 5675008
2025-12-15 11:29:53.555635, 5690304
2025-12-15 11:29:58.588162, 5705600
2025-12-15 11:30:03.620682, 5720768
2025-12-15 11:30:08.652537, 5735808
2025-12-15 11:30:13.684978, 5751040
2025-12-15 11:30:18.717180, 5766400
2025-12-15 11:30:23.748446, 5781632
2025-12-15 11:30:28.783466, 5796992
2025-12-15 11:30:33.815521, 5812224
2025-12-15 11:31:22.669088, 5821888
2025-12-15 11:31:27.706325, 5837312
2025-12-15 11:31:32.738123, 5852608
2025-12-15 11:31:37.772025, 5867968
2025-12-15 11:31:42.804793, 5883136
2025-12-15 11:31:47.836911, 5898432
2025-12-15 11:31:52.868634, 5913792
2025-12-15 11:31:57.900299, 5929152
2025-12-15 11:32:02.932984, 5944320
2025-12-15 11:32:07.964338, 5959616
2025-12-15 11:32:12.993800, 5974848
2025-12-15 11:32:18.026373, 5990144
2025-12-15 11:32:23.058507, 6005312
2025-12-15 11:32:28.090300, 6020672
2025-12-15 11:32:33.122419, 6035904
2025-12-15 11:32:38.154317, 6051200
2025-12-15 11:32:43.188115, 6066240
2025-12-15 11:32:48.220898, 6081536
2025-12-15 11:32:53.253027, 6096832
2025-12-15 11:32:58.284559, 6112192
2025-12-15 11:33:03.316618, 6127552
2025-12-15 11:33:08.348528, 6142720
2025-12-15 11:33:13.381441, 6157952
2025-12-15 11:33:18.413445, 6173056
2025-12-15 11:33:23.445229, 6188352
2025-12-15 11:33:28.477283, 6203584
2025-12-15 11:33:33.506237, 6214656
2025-12-15 11:33:38.537040, 6227136
2025-12-15 11:33:43.570029, 6242432
2025-12-15 11:33:48.601602, 6257664
2025-12-15 11:33:53.633149, 6272960
2025-12-15 11:33:58.666192, 6288128
2025-12-15 11:34:03.697412, 6303424
2025-12-15 11:34:08.729347, 6318592
2025-12-15 11:34:13.762305, 6333888
2025-12-15 11:34:18.795813, 6346752
2025-12-15 11:34:23.826368, 6354624
2025-12-15 11:34:28.858713, 6369792
2025-12-15 11:34:33.890483, 6385216
2025-12-15 11:34:38.923061, 6397248
2025-12-15 11:34:43.954315, 6412544
2025-12-15 11:34:48.986782, 6427712
2025-12-15 11:34:54.017985, 6438656
2025-12-15 11:34:59.050587, 6453888
2025-12-15 11:35:04.082223, 6469056
2025-12-15 11:35:09.113965, 6484224
2025-12-15 11:35:14.146079, 6499520
2025-12-15 11:35:19.175705, 6514752
2025-12-15 11:35:24.208771, 6530048
2025-12-15 11:35:29.240838, 6545216
2025-12-15 11:35:34.272563, 6560448
2025-12-15 11:35:39.304275, 6575680
2025-12-15 11:35:44.337385, 6591040
2025-12-15 11:35:49.368761, 6606208
2025-12-15 11:35:54.401483, 6621504
2025-12-15 11:35:59.433597, 6636672
2025-12-15 11:36:04.465898, 6651840
2025-12-15 11:36:09.500307, 6666944
2025-12-15 11:36:14.532355, 6682176
2025-12-15 11:36:19.563922, 6697536
2025-12-15 11:36:24.596919, 6712896
2025-12-15 11:36:29.628374, 6728128
2025-12-15 11:36:34.660753, 6743360
2025-12-15 11:36:39.692425, 6754048
2025-12-15 11:36:44.723862, 6769408
2025-12-15 11:36:49.755816, 6784640
2025-12-15 11:36:54.788774, 6799808
2025-12-15 11:36:59.820933, 6814976
2025-12-15 11:37:04.850156, 6830144
2025-12-15 11:37:09.882535, 6845312
2025-12-15 11:37:14.914871, 6860672
2025-12-15 11:37:19.946914, 6875968
2025-12-15 11:37:24.979316, 6891264
2025-12-15 11:37:30.011290, 6906368
2025-12-15 11:37:35.042966, 6918912
2025-12-15 11:37:40.074701, 6932032
2025-12-15 11:37:45.106791, 6947328
2025-12-15 11:37:50.138885, 6962496
2025-12-15 11:37:55.173164, 6977728
2025-12-15 11:38:00.205208, 6992896
2025-12-15 11:38:05.237111, 7008192
2025-12-15 11:38:10.269396, 7023424
2025-12-15 11:38:15.301912, 7038848
2025-12-15 11:38:20.334227, 7054144
2025-12-15 11:38:25.366037, 7069312
2025-12-15 11:38:30.398301, 7084480
2025-12-15 11:39:09.608618, 7099776
2025-12-15 11:39:14.645437, 7115072
2025-12-15 11:39:19.678127, 7130304
2025-12-15 11:39:24.711852, 7145600
2025-12-15 11:39:29.743687, 7160768
2025-12-15 11:39:34.775867, 7176000
2025-12-15 11:39:39.807236, 7188160
2025-12-15 11:39:44.839998, 7203456
2025-12-15 11:39:49.871854, 7218688
2025-12-15 11:39:54.902289, 7229888
2025-12-15 11:39:59.931996, 7245120
2025-12-15 11:40:04.964727, 7260416
2025-12-15 11:40:09.996189, 7275520
2025-12-15 11:40:15.028678, 7290880
2025-12-15 11:40:20.060705, 7306112
2025-12-15 11:40:25.091384, 7318912
2025-12-15 11:40:30.125725, 7333952
2025-12-15 11:40:35.157617, 7349120
2025-12-15 11:40:40.189462, 7359296
2025-12-15 11:40:45.220768, 7374592
2025-12-15 11:40:50.253371, 7389952
2025-12-15 11:40:55.285416, 7405184
2025-12-15 11:41:00.317537, 7420480
2025-12-15 11:41:05.350170, 7435648
2025-12-15 11:41:10.381844, 7450816
2025-12-15 11:41:15.413771, 7465984
2025-12-15 11:42:21.519244, 7481280
2025-12-15 11:42:26.555761, 7496704
2025-12-15 11:42:31.587620, 7512000
2025-12-15 11:42:36.621681, 7527296
2025-12-15 11:42:41.653485, 7542464
2025-12-15 11:42:46.685581, 7557824
2025-12-15 11:42:51.717608, 7573120
2025-12-15 11:42:56.749587, 7588288
2025-12-15 11:43:01.782207, 7603456
2025-12-15 11:43:06.813512, 7618816
2025-12-15 11:43:11.843125, 7634048
2025-12-15 11:43:16.875893, 7649344
2025-12-15 11:43:21.907904, 7664576
2025-12-15 11:43:26.939069, 7679936
2025-12-15 11:43:31.971656, 7695232
2025-12-15 11:43:37.003972, 7710528
2025-12-15 11:43:42.038096, 7725568
2025-12-15 11:43:47.069833, 7740928
2025-12-15 11:43:52.102258, 7756224
2025-12-15 11:43:57.134170, 7771584
2025-12-15 11:44:02.166544, 7786816
2025-12-15 11:44:07.198511, 7801856
2025-12-15 11:44:12.231094, 7817088
2025-12-15 11:44:17.263168, 7832384
2025-12-15 11:44:22.294699, 7847744
2025-12-15 11:44:27.326869, 7862976
2025-12-15 11:44:32.357206, 7878208
2025-12-15 11:44:37.389136, 7893376
2025-12-15 11:44:42.421549, 7908608
2025-12-15 11:44:47.453556, 7923840
2025-12-15 11:44:52.485797, 7939200
2025-12-15 11:44:57.518158, 7954560
2025-12-15 11:45:02.549365, 7969792
2025-12-15 11:45:07.581458, 7984832
2025-12-15 11:45:12.614226, 8000064
2025-12-15 11:45:17.648439, 8015360
2025-12-15 11:45:22.681088, 8030720
2025-12-15 11:45:27.713442, 8045888
2025-12-15 11:45:32.745357, 8061120
2025-12-15 11:45:37.777345, 8076288
2025-12-15 11:45:42.809974, 8091584
2025-12-15 11:45:47.842328, 8106816
2025-12-15 11:45:52.874240, 8122176
2025-12-15 11:45:57.905954, 8137408
2025-12-15 11:46:02.938229, 8152576
2025-12-15 11:46:07.970452, 8167744
2025-12-15 11:46:13.003033, 8183104
2025-12-15 11:46:18.032929, 8198400
2025-12-15 11:46:23.065310, 8213760
2025-12-15 11:46:28.097307, 8228928
2025-12-15 11:46:33.128683, 8244096
2025-12-15 11:46:38.161663, 8259328
2025-12-15 11:46:43.193687, 8274688
2025-12-15 11:46:48.226081, 8289856
2025-12-15 11:46:53.258339, 8305152
2025-12-15 11:46:58.290017, 8320320
2025-12-15 11:47:03.321761, 8335488
2025-12-15 11:47:08.356151, 8350528
2025-12-15 11:47:13.389226, 8365760
2025-12-15 11:47:18.421435, 8381120
2025-12-15 11:47:23.453717, 8396480
2025-12-15 11:47:28.485442, 8411648
2025-12-15 11:47:33.518093, 8426816
2025-12-15 11:47:38.550211, 8442048
2025-12-15 11:47:43.581717, 8457408
2025-12-15 11:47:48.613663, 8472640
2025-12-15 11:47:53.646346, 8488000
2025-12-15 11:47:58.678408, 8503232
2025-12-15 11:48:03.707853, 8518400
2025-12-15 11:48:08.739845, 8533568
2025-12-15 11:48:13.773037, 8548864
2025-12-15 11:48:18.805225, 8564160
2025-12-15 11:48:23.836458, 8579520
2025-12-15 11:48:28.869402, 8594688
2025-12-15 11:48:33.901244, 8609856
2025-12-15 11:48:38.933888, 8625088
2025-12-15 11:48:43.966177, 8640448
2025-12-15 11:48:48.998227, 8655616
2025-12-15 11:48:54.032167, 8668288
2025-12-15 11:48:59.064124, 8683584
2025-12-15 11:49:04.096089, 8698880
2025-12-15 11:49:09.127123, 8708864
2025-12-15 11:49:14.159427, 8724032
2025-12-15 11:49:19.191688, 8739328
2025-12-15 11:49:24.224652, 8754688
2025-12-15 11:49:29.256734, 8769920
2025-12-15 11:49:34.288588, 8785280
2025-12-15 11:49:39.320479, 8800320
2025-12-15 11:49:44.353287, 8815488
2025-12-15 11:49:49.385387, 8830656
2025-12-15 11:49:54.414400, 8845888
2025-12-15 11:49:59.446538, 8861184
2025-12-15 11:50:04.478640, 8876480
2025-12-15 11:50:09.510815, 8891648
2025-12-15 11:50:14.543724, 8906816
2025-12-15 11:50:19.575047, 8922112
2025-12-15 11:50:24.608294, 8937408
2025-12-15 11:50:29.640165, 8952640
2025-12-15 11:50:34.672531, 8968000
2025-12-15 11:50:39.706245, 8983168
2025-12-15 11:50:44.738806, 8998336
2025-12-15 11:50:49.770629, 9013568
2025-12-15 11:50:54.803725, 9028928
2025-12-15 11:50:59.836049, 9044224
2025-12-15 11:51:04.868231, 9059456
2025-12-15 11:51:09.899351, 9074560
2025-12-15 11:51:14.932628, 9089856
2025-12-15 11:51:19.964349, 9105152
2025-12-15 11:51:24.996880, 9120512
2025-12-15 11:51:30.028440, 9135744
2025-12-15 11:51:35.061203, 9150976
2025-12-15 11:51:40.090770, 9166080
2025-12-15 11:51:45.122212, 9181440
2025-12-15 11:51:50.155113, 9196608
2025-12-15 11:51:55.186677, 9208640
2025-12-15 11:52:00.218898, 9223872
2025-12-15 11:52:05.251154, 9239168
2025-12-15 11:53:03.525253, 9254336
2025-12-15 11:53:08.561697, 9269760
2025-12-15 11:53:13.594560, 9285120
2025-12-15 11:53:18.628441, 9300480
2025-12-15 11:53:23.661039, 9315648
2025-12-15 11:53:28.692293, 9330944
2025-12-15 11:53:33.724788, 9346240
2025-12-15 11:53:38.756572, 9361600
2025-12-15 11:53:43.788760, 9376768
2025-12-15 11:53:48.821123, 9392128
2025-12-15 11:53:53.850433, 9407360
2025-12-15 11:53:58.882837, 9422720
2025-12-15 11:54:03.914635, 9437888
2025-12-15 11:54:08.945820, 9453248
2025-12-15 11:54:13.978682, 9468544
2025-12-15 11:54:19.010265, 9483840
2025-12-15 11:54:24.044964, 9498944
2025-12-15 11:54:29.076240, 9514240
2025-12-15 11:54:34.108845, 9529536
2025-12-15 11:54:39.141034, 9544896
